%
% The data in this file was extracted from a direct numerical simulation
% of turbulent channel flow over a bump. Particulars are listed
% below.
%
% References:
%
%   M. Marquillie and J.-P. Laval (2007) "Direct Numerical 
%   Simulation of a separated channel flow with a smooth profile",
%   to appear in Journal of Turbulence
%
%   For the following statistics, (u,v,w) are the tangential, normal
%   and spanwise velocity components in a local coordinate system.
%   The statistics normalized with the maximum velocity at the inlet (Uo)
%   are given at 14 streamwise positions. These statistics are interpolated 
%   from the 2D statistics computed in the fixe coordinate system and given 
%   in NetCDF format (statistics_2d.nc)
%
%  X	: Streamwise coordinates
%  Y1-Y	: Coordinates normal to the wall
%  U	: Mean tangential velocity
%  u'u'	: Tangential component of Reynolds stress
%  v'v'	: Normal component of Reynolds stress
%  w'w'	: Spanwise component of Reynolds stress
%  u'v'	: Shear stress
%
%  Re =  7900
%  Uo =  max[U(x=0,y)] = 1.03367
%  Ny =  129
%
% Date File Created: November 5, 2007
%
       X              Y1-Y           U              u'u'           v'v'           w'w'          u'v'
  4.00120E+00    5.78144E-02    1.08786E+00    1.21815E-02    1.00275E-03    3.69981E-03   -1.70827E-03
  4.00120E+00    6.12121E-02    1.09825E+00    1.11082E-02    1.10542E-03    3.74422E-03   -1.69329E-03
  4.00120E+00    6.47018E-02    1.10747E+00    1.01473E-02    1.20951E-03    3.77690E-03   -1.67784E-03
  4.00120E+00    6.82834E-02    1.11569E+00    9.29644E-03    1.31425E-03    3.79788E-03   -1.66295E-03
  4.00120E+00    7.19564E-02    1.12306E+00    8.55038E-03    1.41888E-03    3.80830E-03   -1.64953E-03
  4.00120E+00    7.57200E-02    1.12970E+00    7.90004E-03    1.52269E-03    3.80991E-03   -1.63831E-03
  4.00120E+00    7.95736E-02    1.13572E+00    7.33473E-03    1.62488E-03    3.80439E-03   -1.62987E-03
  4.00120E+00    8.35167E-02    1.14123E+00    6.84428E-03    1.72452E-03    3.79346E-03   -1.62441E-03
  4.00120E+00    8.75487E-02    1.14629E+00    6.42173E-03    1.82063E-03    3.77927E-03   -1.62151E-03
  4.00120E+00    9.16692E-02    1.15096E+00    6.06306E-03    1.91218E-03    3.76427E-03   -1.62057E-03
  4.00120E+00    9.58772E-02    1.15529E+00    5.76234E-03    1.99815E-03    3.75051E-03   -1.62148E-03
  4.00120E+00    1.00172E-01    1.15934E+00    5.51072E-03    2.07777E-03    3.73871E-03   -1.62434E-03
  4.00120E+00    1.04554E-01    1.16316E+00    5.29857E-03    2.15048E-03    3.72769E-03   -1.62918E-03
  4.00120E+00    1.09021E-01    1.16679E+00    5.11577E-03    2.21584E-03    3.71449E-03   -1.63629E-03
  4.00120E+00    1.13573E-01    1.17028E+00    4.95420E-03    2.27354E-03    3.69555E-03   -1.64585E-03
  4.00120E+00    1.18210E-01    1.17365E+00    4.81018E-03    2.32366E-03    3.66809E-03   -1.65747E-03
  4.00120E+00    1.22930E-01    1.17691E+00    4.68272E-03    2.36661E-03    3.63102E-03   -1.67036E-03
  4.00120E+00    1.27733E-01    1.18008E+00    4.57081E-03    2.40292E-03    3.58574E-03   -1.68377E-03
  4.00120E+00    1.32619E-01    1.18317E+00    4.47200E-03    2.43307E-03    3.53590E-03   -1.69691E-03
  4.00120E+00    1.37586E-01    1.18622E+00    4.38289E-03    2.45779E-03    3.48588E-03   -1.70844E-03
  4.00120E+00    1.42634E-01    1.18925E+00    4.29972E-03    2.47821E-03    3.43967E-03   -1.71719E-03
  4.00120E+00    1.47762E-01    1.19230E+00    4.21969E-03    2.49541E-03    3.39969E-03   -1.72294E-03
  4.00120E+00    1.52969E-01    1.19538E+00    4.14223E-03    2.50985E-03    3.36635E-03   -1.72559E-03
  4.00120E+00    1.58254E-01    1.19851E+00    4.06992E-03    2.52158E-03    3.33910E-03   -1.72507E-03
  4.00120E+00    1.63618E-01    1.20168E+00    4.00401E-03    2.53057E-03    3.31697E-03   -1.72150E-03
  4.00120E+00    1.69058E-01    1.20489E+00    3.94253E-03    2.53690E-03    3.29708E-03   -1.71479E-03
  4.00120E+00    1.74574E-01    1.20814E+00    3.88262E-03    2.54070E-03    3.27441E-03   -1.70492E-03
  4.00120E+00    1.80165E-01    1.21144E+00    3.82248E-03    2.54226E-03    3.24434E-03   -1.69299E-03
  4.00120E+00    1.85831E-01    1.21478E+00    3.76194E-03    2.54207E-03    3.20454E-03   -1.68084E-03
  4.00120E+00    1.91570E-01    1.21815E+00    3.70360E-03    2.54058E-03    3.15428E-03   -1.66953E-03
  4.00120E+00    1.97382E-01    1.22151E+00    3.65073E-03    2.53781E-03    3.09299E-03   -1.65892E-03
  4.00120E+00    2.03265E-01    1.22484E+00    3.60350E-03    2.53313E-03    3.02211E-03   -1.64869E-03
  4.00120E+00    2.09220E-01    1.22811E+00    3.55899E-03    2.52580E-03    2.94692E-03   -1.63886E-03
  4.00120E+00    2.15244E-01    1.23132E+00    3.51416E-03    2.51578E-03    2.87375E-03   -1.62894E-03
  4.00120E+00    2.21337E-01    1.23447E+00    3.46992E-03    2.50357E-03    2.80594E-03   -1.61772E-03
  4.00120E+00    2.27499E-01    1.23754E+00    3.42864E-03    2.48964E-03    2.74282E-03   -1.60493E-03
  4.00120E+00    2.33728E-01    1.24054E+00    3.39113E-03    2.47409E-03    2.68281E-03   -1.59166E-03
  4.00120E+00    2.40023E-01    1.24348E+00    3.35906E-03    2.45673E-03    2.62696E-03   -1.57902E-03
  4.00120E+00    2.46383E-01    1.24635E+00    3.33227E-03    2.43712E-03    2.57773E-03   -1.56702E-03
  4.00120E+00    2.52808E-01    1.24915E+00    3.30670E-03    2.41459E-03    2.53523E-03   -1.55464E-03
  4.00120E+00    2.59297E-01    1.25190E+00    3.27823E-03    2.38899E-03    2.49644E-03   -1.54002E-03
  4.00120E+00    2.65847E-01    1.25461E+00    3.24418E-03    2.36084E-03    2.45661E-03   -1.52114E-03
  4.00120E+00    2.72459E-01    1.25733E+00    3.20364E-03    2.33077E-03    2.41237E-03   -1.49826E-03
  4.00120E+00    2.79132E-01    1.26007E+00    3.15809E-03    2.29957E-03    2.36520E-03   -1.47399E-03
  4.00120E+00    2.85864E-01    1.26282E+00    3.11082E-03    2.26857E-03    2.31858E-03   -1.45039E-03
  4.00120E+00    2.92655E-01    1.26556E+00    3.06293E-03    2.23890E-03    2.27301E-03   -1.42800E-03
  4.00120E+00    2.99502E-01    1.26831E+00    3.01402E-03    2.21074E-03    2.22798E-03   -1.40595E-03
  4.00120E+00    3.06407E-01    1.27106E+00    2.96580E-03    2.18350E-03    2.18443E-03   -1.38317E-03
  4.00120E+00    3.13367E-01    1.27381E+00    2.91930E-03    2.15651E-03    2.14263E-03   -1.35924E-03
  4.00120E+00    3.20380E-01    1.27657E+00    2.87347E-03    2.12953E-03    2.10167E-03   -1.33387E-03
  4.00120E+00    3.27448E-01    1.27934E+00    2.82646E-03    2.10287E-03    2.06116E-03   -1.30683E-03
  4.00120E+00    3.34567E-01    1.28214E+00    2.77760E-03    2.07727E-03    2.02285E-03   -1.27819E-03
  4.00120E+00    3.41738E-01    1.28497E+00    2.72886E-03    2.05322E-03    1.98963E-03   -1.24806E-03
  4.00120E+00    3.48958E-01    1.28782E+00    2.68291E-03    2.03057E-03    1.96110E-03   -1.21654E-03
  4.00120E+00    3.56227E-01    1.29069E+00    2.64119E-03    2.00872E-03    1.93274E-03   -1.18398E-03
  4.00120E+00    3.63545E-01    1.29357E+00    2.60246E-03    1.98685E-03    1.90076E-03   -1.15099E-03
  4.00120E+00    3.70909E-01    1.29648E+00    2.56376E-03    1.96404E-03    1.86434E-03   -1.11817E-03
  4.00120E+00    3.78318E-01    1.29940E+00    2.52464E-03    1.93957E-03    1.82281E-03   -1.08649E-03
  4.00120E+00    3.85772E-01    1.30231E+00    2.48648E-03    1.91316E-03    1.77617E-03   -1.05704E-03
  4.00120E+00    3.93270E-01    1.30518E+00    2.45065E-03    1.88508E-03    1.72578E-03   -1.03030E-03
  4.00120E+00    4.00810E-01    1.30800E+00    2.41734E-03    1.85603E-03    1.67426E-03   -1.00567E-03
  4.00120E+00    4.08391E-01    1.31078E+00    2.38479E-03    1.82680E-03    1.62451E-03   -9.81940E-04
  4.00120E+00    4.16011E-01    1.31351E+00    2.35116E-03    1.79753E-03    1.57894E-03   -9.57992E-04
  4.00120E+00    4.23671E-01    1.31622E+00    2.31651E-03    1.76776E-03    1.53922E-03   -9.33549E-04
  4.00120E+00    4.31369E-01    1.31889E+00    2.28066E-03    1.73708E-03    1.50563E-03   -9.09197E-04
  4.00120E+00    4.39103E-01    1.32153E+00    2.24501E-03    1.70573E-03    1.47896E-03   -8.85826E-04
  4.00120E+00    4.46872E-01    1.32414E+00    2.21097E-03    1.67466E-03    1.45871E-03   -8.63499E-04
  4.00120E+00    4.54675E-01    1.32670E+00    2.17713E-03    1.64486E-03    1.44195E-03   -8.41080E-04
  4.00120E+00    4.62512E-01    1.32925E+00    2.14101E-03    1.61669E-03    1.42565E-03   -8.17593E-04
  4.00120E+00    4.70380E-01    1.33179E+00    2.10066E-03    1.58993E-03    1.40896E-03   -7.92641E-04
  4.00120E+00    4.78279E-01    1.33436E+00    2.05569E-03    1.56411E-03    1.39210E-03   -7.66012E-04
  4.00120E+00    4.86208E-01    1.33698E+00    2.00889E-03    1.53884E-03    1.37496E-03   -7.38057E-04
  4.00120E+00    4.94164E-01    1.33962E+00    1.96378E-03    1.51404E-03    1.35801E-03   -7.09323E-04
  4.00120E+00    5.02148E-01    1.34230E+00    1.92178E-03    1.48962E-03    1.34235E-03   -6.79942E-04
  4.00120E+00    5.10158E-01    1.34498E+00    1.88329E-03    1.46540E-03    1.32809E-03   -6.49886E-04
  4.00120E+00    5.18192E-01    1.34768E+00    1.84745E-03    1.44130E-03    1.31371E-03   -6.19290E-04
  4.00120E+00    5.26250E-01    1.35037E+00    1.81310E-03    1.41759E-03    1.29780E-03   -5.88442E-04
  4.00120E+00    5.34330E-01    1.35303E+00    1.78023E-03    1.39482E-03    1.28007E-03   -5.57592E-04
  4.00120E+00    5.42431E-01    1.35564E+00    1.74959E-03    1.37356E-03    1.26032E-03   -5.26982E-04
  4.00120E+00    5.50552E-01    1.35819E+00    1.72117E-03    1.35432E-03    1.23807E-03   -4.96955E-04
  4.00120E+00    5.58691E-01    1.36066E+00    1.69434E-03    1.33708E-03    1.21292E-03   -4.68447E-04
  4.00120E+00    5.66848E-01    1.36304E+00    1.66861E-03    1.32132E-03    1.18543E-03   -4.42557E-04
  4.00120E+00    5.75021E-01    1.36533E+00    1.64346E-03    1.30672E-03    1.15784E-03   -4.18806E-04
  4.00120E+00    5.83209E-01    1.36752E+00    1.61858E-03    1.29334E-03    1.13285E-03   -3.95312E-04
  4.00120E+00    5.91410E-01    1.36963E+00    1.59418E-03    1.28143E-03    1.11156E-03   -3.70227E-04
  4.00120E+00    5.99624E-01    1.37168E+00    1.57123E-03    1.27130E-03    1.09401E-03   -3.42471E-04
  4.00120E+00    6.07849E-01    1.37366E+00    1.55036E-03    1.26310E-03    1.07955E-03   -3.12241E-04
  4.00120E+00    6.16084E-01    1.37559E+00    1.53275E-03    1.25702E-03    1.06660E-03   -2.80446E-04
  4.00120E+00    6.24328E-01    1.37744E+00    1.51989E-03    1.25322E-03    1.05382E-03   -2.48058E-04
  4.00120E+00    6.32579E-01    1.37921E+00    1.51214E-03    1.25159E-03    1.04133E-03   -2.15782E-04
  4.00120E+00    6.40836E-01    1.38089E+00    1.50815E-03    1.25186E-03    1.03022E-03   -1.83978E-04
  4.00120E+00    6.49099E-01    1.38250E+00    1.50609E-03    1.25369E-03    1.02145E-03   -1.52805E-04
  4.00120E+00    6.57365E-01    1.38405E+00    1.50486E-03    1.25677E-03    1.01569E-03   -1.22179E-04
  4.00120E+00    6.65633E-01    1.38555E+00    1.50384E-03    1.26090E-03    1.01285E-03   -9.19742E-05
  4.00120E+00    6.73903E-01    1.38702E+00    1.50244E-03    1.26609E-03    1.01194E-03   -6.21600E-05
 
       X              Y1-Y           U              u'u'           v'v'           w'w'          u'v'
  5.00764E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
  5.00764E+00    5.76973E-05    5.29774E-04    3.11680E-07    2.40793E-09    5.47288E-08   -2.52374E-11
  5.00764E+00    2.30432E-04    2.13344E-03    4.98328E-06    1.24013E-11    8.59022E-07   -3.65776E-10
  5.00764E+00    5.18560E-04    4.85509E-03    2.51999E-05    2.64929E-09    4.21299E-06   -3.49148E-09
  5.00764E+00    9.21845E-04    8.76798E-03    7.95330E-05    2.92006E-09    1.27420E-05   -2.56326E-08
  5.00764E+00    1.44029E-03    1.39745E-02    1.93870E-04    1.84335E-08    2.94179E-05   -1.00934E-07
  5.00764E+00    2.07388E-03    2.06058E-02    4.01336E-04    6.55490E-08    5.70326E-05   -3.30024E-07
  5.00764E+00    2.82228E-03    2.88205E-02    7.42175E-04    2.08067E-07    9.77247E-05   -8.81721E-07
  5.00764E+00    3.68559E-03    3.88026E-02    1.26338E-03    5.45869E-07    1.52641E-04   -2.10394E-06
  5.00764E+00    4.66359E-03    5.07578E-02    2.01786E-03    1.25721E-06    2.21792E-04   -4.50278E-06
  5.00764E+00    5.75602E-03    6.49076E-02    3.06250E-03    2.59071E-06    3.04102E-04   -8.90815E-06
  5.00764E+00    6.96301E-03    8.14808E-02    4.45493E-03    4.87790E-06    3.97662E-04   -1.63659E-05
  5.00764E+00    8.28421E-03    1.00702E-01    6.24856E-03    8.51412E-06    5.00089E-04   -2.83026E-05
  5.00764E+00    9.71937E-03    1.22778E-01    8.48665E-03    1.39331E-05    6.08969E-04   -4.62505E-05
  5.00764E+00    1.12684E-02    1.47880E-01    1.11961E-02    2.15810E-05    7.22249E-04   -7.19887E-05
  5.00764E+00    1.29310E-02    1.76128E-01    1.43825E-02    3.18708E-05    8.38522E-04   -1.07131E-04
  5.00764E+00    1.47067E-02    2.07573E-01    1.80251E-02    4.51623E-05    9.57062E-04   -1.53408E-04
  5.00764E+00    1.65957E-02    2.42178E-01    2.20724E-02    6.17206E-05    1.07770E-03   -2.12272E-04
  5.00764E+00    1.85974E-02    2.79802E-01    2.64363E-02    8.17212E-05    1.20062E-03   -2.85253E-04
  5.00764E+00    2.07114E-02    3.20195E-01    3.09918E-02    1.05254E-04    1.32638E-03   -3.73179E-04
  5.00764E+00    2.29378E-02    3.62991E-01    3.55782E-02    1.32335E-04    1.45583E-03   -4.76566E-04
  5.00764E+00    2.52759E-02    4.07718E-01    4.00061E-02    1.62899E-04    1.58996E-03   -5.94974E-04
  5.00764E+00    2.77253E-02    4.53817E-01    4.40692E-02    1.96826E-04    1.72961E-03   -7.27624E-04
  5.00764E+00    3.02860E-02    5.00678E-01    4.75698E-02    2.33992E-04    1.87533E-03   -8.72235E-04
  5.00764E+00    3.29573E-02    5.47668E-01    5.03437E-02    2.74324E-04    2.02747E-03   -1.02542E-03
  5.00764E+00    3.57392E-02    5.94165E-01    5.22831E-02    3.17803E-04    2.18615E-03   -1.18216E-03
  5.00764E+00    3.86306E-02    6.39576E-01    5.33366E-02    3.64464E-04    2.35096E-03   -1.33757E-03
  5.00764E+00    4.16317E-02    6.83369E-01    5.35082E-02    4.14396E-04    2.51983E-03   -1.48710E-03
  5.00764E+00    4.47416E-02    7.25093E-01    5.28424E-02    4.67765E-04    2.68833E-03   -1.62766E-03
  5.00764E+00    4.79600E-02    7.64400E-01    5.14266E-02    5.24937E-04    2.85095E-03   -1.75559E-03
  5.00764E+00    5.12866E-02    8.01034E-01    4.93807E-02    5.86601E-04    3.00309E-03   -1.86639E-03
  5.00764E+00    5.47206E-02    8.34832E-01    4.68309E-02    6.53000E-04    3.14063E-03   -1.95753E-03
  5.00764E+00    5.82618E-02    8.65736E-01    4.38874E-02    7.23566E-04    3.26127E-03   -2.03082E-03
  5.00764E+00    6.19094E-02    8.93815E-01    4.06548E-02    7.97338E-04    3.36588E-03   -2.08877E-03
  5.00764E+00    6.56629E-02    9.19243E-01    3.72473E-02    8.73539E-04    3.45857E-03   -2.13163E-03
  5.00764E+00    6.95219E-02    9.42229E-01    3.38154E-02    9.51723E-04    3.54444E-03   -2.15598E-03
  5.00764E+00    7.34856E-02    9.62956E-01    3.05105E-02    1.03145E-03    3.62937E-03   -2.15985E-03
  5.00764E+00    7.75535E-02    9.81608E-01    2.74231E-02    1.11199E-03    3.71891E-03   -2.14687E-03
  5.00764E+00    8.17251E-02    9.98422E-01    2.45726E-02    1.19260E-03    3.81052E-03   -2.12419E-03
  5.00764E+00    8.59996E-02    1.01364E+00    2.19735E-02    1.27339E-03    3.89216E-03   -2.09386E-03
  5.00764E+00    9.03763E-02    1.02742E+00    1.96477E-02    1.35357E-03    3.95170E-03   -2.05624E-03
  5.00764E+00    9.48547E-02    1.03989E+00    1.75959E-02    1.43109E-03    3.98227E-03   -2.01520E-03
  5.00764E+00    9.94341E-02    1.05114E+00    1.58010E-02    1.50501E-03    3.98353E-03   -1.97410E-03
  5.00764E+00    1.04114E-01    1.06123E+00    1.42419E-02    1.57543E-03    3.96314E-03   -1.93399E-03
  5.00764E+00    1.08893E-01    1.07024E+00    1.28821E-02    1.64210E-03    3.93183E-03   -1.89716E-03
  5.00764E+00    1.13771E-01    1.07829E+00    1.16771E-02    1.70469E-03    3.89311E-03   -1.86854E-03
  5.00764E+00    1.18747E-01    1.08550E+00    1.06150E-02    1.76414E-03    3.84977E-03   -1.84706E-03
  5.00764E+00    1.23821E-01    1.09198E+00    9.69472E-03    1.82111E-03    3.80585E-03   -1.82835E-03
  5.00764E+00    1.28991E-01    1.09785E+00    8.89689E-03    1.87549E-03    3.76469E-03   -1.81017E-03
  5.00764E+00    1.34258E-01    1.10324E+00    8.19098E-03    1.92722E-03    3.72759E-03   -1.79392E-03
  5.00764E+00    1.39619E-01    1.10826E+00    7.57514E-03    1.97570E-03    3.69233E-03   -1.77881E-03
  5.00764E+00    1.45074E-01    1.11294E+00    7.06144E-03    2.02009E-03    3.65844E-03   -1.76476E-03
  5.00764E+00    1.50623E-01    1.11730E+00    6.63584E-03    2.05971E-03    3.62528E-03   -1.75351E-03
  5.00764E+00    1.56264E-01    1.12138E+00    6.28047E-03    2.09586E-03    3.58811E-03   -1.74440E-03
  5.00764E+00    1.61998E-01    1.12525E+00    5.97944E-03    2.12928E-03    3.54383E-03   -1.73699E-03
  5.00764E+00    1.67822E-01    1.12897E+00    5.71937E-03    2.15940E-03    3.49408E-03   -1.73292E-03
  5.00764E+00    1.73735E-01    1.13259E+00    5.49405E-03    2.18422E-03    3.44421E-03   -1.73241E-03
  5.00764E+00    1.79739E-01    1.13612E+00    5.30287E-03    2.20290E-03    3.39877E-03   -1.73386E-03
  5.00764E+00    1.85830E-01    1.13958E+00    5.14439E-03    2.21581E-03    3.35662E-03   -1.73624E-03
  5.00764E+00    1.92008E-01    1.14298E+00    5.01712E-03    2.22377E-03    3.31466E-03   -1.73948E-03
  5.00764E+00    1.98273E-01    1.14632E+00    4.91690E-03    2.22681E-03    3.27040E-03   -1.74261E-03
  5.00764E+00    2.04624E-01    1.14963E+00    4.83165E-03    2.22569E-03    3.22120E-03   -1.74423E-03
  5.00764E+00    2.11058E-01    1.15292E+00    4.74942E-03    2.22179E-03    3.16505E-03   -1.74352E-03
  5.00764E+00    2.17577E-01    1.15622E+00    4.66699E-03    2.21741E-03    3.10087E-03   -1.74048E-03
  5.00764E+00    2.24177E-01    1.15952E+00    4.58752E-03    2.21357E-03    3.02818E-03   -1.73590E-03
  5.00764E+00    2.30860E-01    1.16279E+00    4.51304E-03    2.21002E-03    2.94934E-03   -1.73122E-03
  5.00764E+00    2.37623E-01    1.16601E+00    4.44473E-03    2.20554E-03    2.87108E-03   -1.72687E-03
  5.00764E+00    2.44465E-01    1.16917E+00    4.38397E-03    2.19973E-03    2.80155E-03   -1.72140E-03
  5.00764E+00    2.51385E-01    1.17226E+00    4.32695E-03    2.19205E-03    2.74484E-03   -1.71440E-03
  5.00764E+00    2.58384E-01    1.17531E+00    4.26688E-03    2.18296E-03    2.70048E-03   -1.70568E-03
  5.00764E+00    2.65458E-01    1.17833E+00    4.20089E-03    2.17326E-03    2.66578E-03   -1.69466E-03
  5.00764E+00    2.72608E-01    1.18134E+00    4.12952E-03    2.16380E-03    2.63469E-03   -1.68069E-03
  5.00764E+00    2.79832E-01    1.18433E+00    4.05797E-03    2.15442E-03    2.60047E-03   -1.66407E-03
  5.00764E+00    2.87129E-01    1.18729E+00    3.99106E-03    2.14448E-03    2.55975E-03   -1.64623E-03
  5.00764E+00    2.94498E-01    1.19023E+00    3.92875E-03    2.13359E-03    2.51331E-03   -1.62809E-03
  5.00764E+00    3.01938E-01    1.19313E+00    3.86991E-03    2.12217E-03    2.46561E-03   -1.60912E-03
  5.00764E+00    3.09448E-01    1.19601E+00    3.81470E-03    2.11016E-03    2.42019E-03   -1.58889E-03
  5.00764E+00    3.17026E-01    1.19885E+00    3.76292E-03    2.09663E-03    2.37596E-03   -1.56727E-03
  5.00764E+00    3.24672E-01    1.20164E+00    3.71470E-03    2.08001E-03    2.33210E-03   -1.54472E-03
  5.00764E+00    3.32384E-01    1.20436E+00    3.66857E-03    2.05968E-03    2.29064E-03   -1.52155E-03
  5.00764E+00    3.40162E-01    1.20704E+00    3.62276E-03    2.03642E-03    2.25307E-03   -1.49791E-03
  5.00764E+00    3.48004E-01    1.20972E+00    3.57519E-03    2.01150E-03    2.21954E-03   -1.47460E-03
  5.00764E+00    3.55908E-01    1.21243E+00    3.52600E-03    1.98635E-03    2.18786E-03   -1.45199E-03
  5.00764E+00    3.63874E-01    1.21517E+00    3.47665E-03    1.96233E-03    2.15401E-03   -1.42938E-03
  5.00764E+00    3.71901E-01    1.21793E+00    3.42776E-03    1.94003E-03    2.11515E-03   -1.40602E-03
  5.00764E+00    3.79987E-01    1.22070E+00    3.38002E-03    1.91892E-03    2.07172E-03   -1.38149E-03
  5.00764E+00    3.88131E-01    1.22346E+00    3.33319E-03    1.89786E-03    2.02530E-03   -1.35589E-03
  5.00764E+00    3.96331E-01    1.22621E+00    3.28560E-03    1.87621E-03    1.97459E-03   -1.33002E-03
  5.00764E+00    4.04588E-01    1.22896E+00    3.23715E-03    1.85426E-03    1.91856E-03   -1.30459E-03
  5.00764E+00    4.12898E-01    1.23172E+00    3.18710E-03    1.83237E-03    1.86119E-03   -1.27973E-03
  5.00764E+00    4.21262E-01    1.23448E+00    3.13374E-03    1.81055E-03    1.80790E-03   -1.25440E-03
  5.00764E+00    4.29677E-01    1.23726E+00    3.07705E-03    1.78843E-03    1.76027E-03   -1.22747E-03
  5.00764E+00    4.38143E-01    1.24002E+00    3.01972E-03    1.76542E-03    1.71844E-03   -1.19905E-03
  5.00764E+00    4.46659E-01    1.24275E+00    2.96263E-03    1.74106E-03    1.68225E-03   -1.17005E-03
  5.00764E+00    4.55222E-01    1.24540E+00    2.90635E-03    1.71548E-03    1.65018E-03   -1.14099E-03
  5.00764E+00    4.63832E-01    1.24798E+00    2.85287E-03    1.68880E-03    1.61848E-03   -1.11220E-03
  5.00764E+00    4.72488E-01    1.25046E+00    2.80356E-03    1.66110E-03    1.58661E-03   -1.08370E-03
  5.00764E+00    4.81187E-01    1.25287E+00    2.75734E-03    1.63289E-03    1.55776E-03   -1.05484E-03
  5.00764E+00    4.89930E-01    1.25523E+00    2.71047E-03    1.60491E-03    1.53312E-03   -1.02473E-03
  5.00764E+00    4.98714E-01    1.25756E+00    2.66152E-03    1.57779E-03    1.51040E-03   -9.93051E-04
