%
% The data in this file was extracted from a direct numerical simulation
% of turbulent channel flow over a bump. Particulars are listed
% below.
%
% References:
%
%   M. Marquillie and J.-P. Laval (2007) "Direct Numerical 
%   Simulation of a separated channel flow with a smooth profile",
%   to appear in Journal of Turbulence
%
%  X	: Streamwise coordinates
%  Y0	: Normal coordinates of the lower wall
%  Y1	: Normal coordinates of the upper wall 
%  Utau0: Friction velocity at the lower wall
%  Utau1: Friction velocity at the upper wall
%  Cp0	: Pressure coefficient at the lower wall
%  Cp1	: Pressure coefficient at the upper wall
%  Cf0	: Skin friction coefficient at the lower wall
%  Cf1	: Skin friction coefficient at the upper wall
%
%  Y1 =  2
%  Re =  7900
%  Uo =  max(U(x=0,y)) = 1.03367
%  Po =  P(x=12,y=1)
%  Cf = (1/Re*(dU/dy))/(0.5*Uo^2)
%  Cp = (P-Po)/(0.5*Uo^2)
%  Nx = 1536
%
% Date File Created: November 5, 2007
%
%         X           Y0           Utau0          Utau1           Cp0           Cp1             Cf0             Cf1
  7.91239E+00    3.02388E-04    5.72338E-02    5.27771E-02    4.34204E-02   -4.09071E-02    6.13152E-03    5.21379E-03
  7.92057E+00    3.02269E-04    5.72369E-02    5.27576E-02    4.30819E-02   -4.05349E-02    6.13218E-03    5.20995E-03
  7.92876E+00    3.02269E-04    5.72367E-02    5.27436E-02    4.27512E-02   -4.01560E-02    6.13214E-03    5.20719E-03
  7.93694E+00    3.02150E-04    5.72305E-02    5.27242E-02    4.24242E-02   -3.97758E-02    6.13082E-03    5.20336E-03
  7.94512E+00    3.02031E-04    5.72149E-02    5.27279E-02    4.21025E-02   -3.93979E-02    6.12747E-03    5.20409E-03
  7.95330E+00    3.02031E-04    5.72046E-02    5.27240E-02    4.18002E-02   -3.90225E-02    6.12528E-03    5.20331E-03
  7.96149E+00    3.01912E-04    5.72063E-02    5.27246E-02    4.15161E-02   -3.86492E-02    6.12564E-03    5.20344E-03
  7.96967E+00    3.01912E-04    5.72127E-02    5.27295E-02    4.12451E-02   -3.82790E-02    6.12700E-03    5.20440E-03
  7.97785E+00    3.01912E-04    5.72258E-02    5.27378E-02    4.09883E-02   -3.79138E-02    6.12982E-03    5.20605E-03
  7.98603E+00    3.01792E-04    5.72416E-02    5.27486E-02    4.07332E-02   -3.75582E-02    6.13319E-03    5.20816E-03
  7.99422E+00    3.01912E-04    5.72484E-02    5.27575E-02    4.04730E-02   -3.72179E-02    6.13466E-03    5.20993E-03
  8.00240E+00    3.01912E-04    5.72459E-02    5.27585E-02    4.02159E-02   -3.68961E-02    6.13411E-03    5.21012E-03
  8.01058E+00    3.02031E-04    5.72453E-02    5.27487E-02    3.99762E-02   -3.65898E-02    6.13400E-03    5.20819E-03
  8.01876E+00    3.02031E-04    5.72566E-02    5.27295E-02    3.97547E-02   -3.62921E-02    6.13641E-03    5.20441E-03
  8.02695E+00    3.02031E-04    5.72784E-02    5.27036E-02    3.95390E-02   -3.59982E-02    6.14108E-03    5.19930E-03
  8.03513E+00    3.02031E-04    5.72991E-02    5.26756E-02    3.93124E-02   -3.57024E-02    6.14552E-03    5.19376E-03
  8.04331E+00    3.02150E-04    5.73114E-02    5.26400E-02    3.90747E-02   -3.53995E-02    6.14817E-03    5.18674E-03
  8.05149E+00    3.02269E-04    5.73158E-02    5.26297E-02    3.88330E-02   -3.50905E-02    6.14911E-03    5.18473E-03
  8.05967E+00    3.02269E-04    5.73177E-02    5.26101E-02    3.86008E-02   -3.47827E-02    6.14951E-03    5.18086E-03
  8.06786E+00    3.02269E-04    5.73226E-02    5.25874E-02    3.83863E-02   -3.44783E-02    6.15057E-03    5.17638E-03
  8.07604E+00    3.02269E-04    5.73326E-02    5.25610E-02    3.81917E-02   -3.41755E-02    6.15271E-03    5.17120E-03
  8.08422E+00    3.02269E-04    5.73497E-02    5.25347E-02    3.80145E-02   -3.38692E-02    6.15639E-03    5.16601E-03
  8.09240E+00    3.02150E-04    5.73737E-02    5.25035E-02    3.78482E-02   -3.35572E-02    6.16154E-03    5.15988E-03
  8.10059E+00    3.02031E-04    5.73996E-02    5.24969E-02    3.76810E-02   -3.32455E-02    6.16710E-03    5.15859E-03
  8.10877E+00    3.01792E-04    5.74214E-02    5.24759E-02    3.75067E-02   -3.29400E-02    6.17178E-03    5.15446E-03
  8.11695E+00    3.01673E-04    5.74360E-02    5.24406E-02    3.73240E-02   -3.26363E-02    6.17493E-03    5.14753E-03
  8.12513E+00    3.01435E-04    5.74449E-02    5.24292E-02    3.71373E-02   -3.23307E-02    6.17683E-03    5.14529E-03
  8.13332E+00    3.01197E-04    5.74512E-02    5.24013E-02    3.69499E-02   -3.20261E-02    6.17819E-03    5.13981E-03
  8.14150E+00    3.00958E-04    5.74559E-02    5.23960E-02    3.67632E-02   -3.17244E-02    6.17920E-03    5.13878E-03
  8.14968E+00    3.00601E-04    5.74593E-02    5.23829E-02    3.65759E-02   -3.14252E-02    6.17994E-03    5.13621E-03
  8.15786E+00    3.00362E-04    5.74616E-02    5.23729E-02    3.63863E-02   -3.11302E-02    6.18044E-03    5.13424E-03
  8.16605E+00    3.00243E-04    5.74613E-02    5.23518E-02    3.61938E-02   -3.08432E-02    6.18037E-03    5.13010E-03
  8.17423E+00    3.00124E-04    5.74585E-02    5.23471E-02    3.60020E-02   -3.05634E-02    6.17976E-03    5.12918E-03
  8.18241E+00    2.99886E-04    5.74568E-02    5.23288E-02    3.58157E-02   -3.02868E-02    6.17940E-03    5.12561E-03
  8.19059E+00    2.99886E-04    5.74595E-02    5.23109E-02    3.56375E-02   -3.00110E-02    6.17998E-03    5.12210E-03
  8.19878E+00    2.99766E-04    5.74667E-02    5.22846E-02    3.54661E-02   -2.97372E-02    6.18154E-03    5.11694E-03
  8.20696E+00    2.99766E-04    5.74767E-02    5.22663E-02    3.52969E-02   -2.94703E-02    6.18369E-03    5.11337E-03
  8.21514E+00    2.99766E-04    5.74863E-02    5.22392E-02    3.51244E-02   -2.92132E-02    6.18576E-03    5.10807E-03
  8.22332E+00    2.99766E-04    5.74914E-02    5.22043E-02    3.49455E-02   -2.89597E-02    6.18684E-03    5.10124E-03
  8.23151E+00    2.99886E-04    5.74893E-02    5.21816E-02    3.47619E-02   -2.86996E-02    6.18639E-03    5.09681E-03
  8.23969E+00    2.99886E-04    5.74823E-02    5.21568E-02    3.45801E-02   -2.84318E-02    6.18488E-03    5.09196E-03
  8.24787E+00    3.00005E-04    5.74770E-02    5.21379E-02    3.44082E-02   -2.81600E-02    6.18375E-03    5.08828E-03
  8.25605E+00    3.00124E-04    5.74772E-02    5.21234E-02    3.42455E-02   -2.78849E-02    6.18378E-03    5.08545E-03
  8.26423E+00    3.00124E-04    5.74783E-02    5.21130E-02    3.40843E-02   -2.76069E-02    6.18402E-03    5.08341E-03
  8.27242E+00    3.00124E-04    5.74752E-02    5.21038E-02    3.39222E-02   -2.73255E-02    6.18336E-03    5.08162E-03
  8.28060E+00    3.00243E-04    5.74712E-02    5.20866E-02    3.37651E-02   -2.70357E-02    6.18251E-03    5.07826E-03
  8.28878E+00    3.00362E-04    5.74742E-02    5.20989E-02    3.36176E-02   -2.67342E-02    6.18314E-03    5.08066E-03
  8.29696E+00    3.00362E-04    5.74867E-02    5.21119E-02    3.34754E-02   -2.64265E-02    6.18583E-03    5.08320E-03
  8.30515E+00    3.00243E-04    5.75035E-02    5.21190E-02    3.33298E-02   -2.61234E-02    6.18946E-03    5.08459E-03
  8.31333E+00    3.00243E-04    5.75172E-02    5.21312E-02    3.31769E-02   -2.58325E-02    6.19240E-03    5.08697E-03
  8.32151E+00    3.00124E-04    5.75272E-02    5.21443E-02    3.30225E-02   -2.55517E-02    6.19455E-03    5.08953E-03
  8.32969E+00    3.00005E-04    5.75400E-02    5.21417E-02    3.28740E-02   -2.52728E-02    6.19731E-03    5.08902E-03
  8.33788E+00    2.99766E-04    5.75601E-02    5.21293E-02    3.27316E-02   -2.49888E-02    6.20164E-03    5.08660E-03
  8.34606E+00    2.99647E-04    5.75852E-02    5.21403E-02    3.25883E-02   -2.46991E-02    6.20705E-03    5.08874E-03
  8.35424E+00    2.99290E-04    5.76092E-02    5.21321E-02    3.24369E-02   -2.44084E-02    6.21222E-03    5.08715E-03
  8.36242E+00    2.99051E-04    5.76270E-02    5.21433E-02    3.22762E-02   -2.41222E-02    6.21606E-03    5.08933E-03
  8.37061E+00    2.98813E-04    5.76407E-02    5.21301E-02    3.21142E-02   -2.38431E-02    6.21902E-03    5.08675E-03
  8.37879E+00    2.98575E-04    5.76586E-02    5.21326E-02    3.19582E-02   -2.35715E-02    6.22289E-03    5.08724E-03
  8.38697E+00    2.98336E-04    5.76833E-02    5.21099E-02    3.18047E-02   -2.33048E-02    6.22822E-03    5.08281E-03
  8.39515E+00    2.98217E-04    5.77060E-02    5.21055E-02    3.16423E-02   -2.30394E-02    6.23311E-03    5.08196E-03
  8.40334E+00    2.97979E-04    5.77163E-02    5.20907E-02    3.14696E-02   -2.27751E-02    6.23535E-03    5.07907E-03
  8.41152E+00    2.97979E-04    5.77184E-02    5.20759E-02    3.13017E-02   -2.25125E-02    6.23579E-03    5.07617E-03
  8.41970E+00    2.97979E-04    5.77274E-02    5.20605E-02    3.11538E-02   -2.22523E-02    6.23774E-03    5.07319E-03
  8.42788E+00    2.97979E-04    5.77505E-02    5.20451E-02    3.10217E-02   -2.19945E-02    6.24273E-03    5.07017E-03
  8.43607E+00    2.97979E-04    5.77779E-02    5.20306E-02    3.08861E-02   -2.17386E-02    6.24867E-03    5.06736E-03
  8.44425E+00    2.97979E-04    5.77954E-02    5.20182E-02    3.07355E-02   -2.14853E-02    6.25244E-03    5.06494E-03
  8.45243E+00    2.97979E-04    5.77976E-02    5.20075E-02    3.05745E-02   -2.12365E-02    6.25292E-03    5.06286E-03
  8.46061E+00    2.97979E-04    5.77912E-02    5.19979E-02    3.04180E-02   -2.09925E-02    6.25155E-03    5.06098E-03
  8.46879E+00    2.97979E-04    5.77896E-02    5.19889E-02    3.02775E-02   -2.07530E-02    6.25120E-03    5.05924E-03
  8.47698E+00    2.97979E-04    5.77965E-02    5.19806E-02    3.01469E-02   -2.05183E-02    6.25268E-03    5.05762E-03
  8.48516E+00    2.97979E-04    5.78039E-02    5.19729E-02    3.00169E-02   -2.02875E-02    6.25429E-03    5.05613E-03
  8.49334E+00    2.97740E-04    5.78044E-02    5.19665E-02    2.98831E-02   -2.00593E-02    6.25439E-03    5.05488E-03
  8.50152E+00    2.97740E-04    5.77978E-02    5.19625E-02    2.97480E-02   -1.98343E-02    6.25296E-03    5.05411E-03
  8.50971E+00    2.97502E-04    5.77928E-02    5.19605E-02    2.96172E-02   -1.96157E-02    6.25188E-03    5.05370E-03
  8.51789E+00    2.97264E-04    5.77938E-02    5.19586E-02    2.94877E-02   -1.94045E-02    6.25211E-03    5.05334E-03
  8.52607E+00    2.97025E-04    5.77960E-02    5.19556E-02    2.93520E-02   -1.92018E-02    6.25258E-03    5.05275E-03
  8.53425E+00    2.96787E-04    5.77931E-02    5.19515E-02    2.92063E-02   -1.90067E-02    6.25196E-03    5.05196E-03
  8.54244E+00    2.96430E-04    5.77847E-02    5.19379E-02    2.90538E-02   -1.88181E-02    6.25014E-03    5.04931E-03
  8.55062E+00    2.96072E-04    5.77734E-02    5.19453E-02    2.88977E-02   -1.86390E-02    6.24768E-03    5.05075E-03
  8.55880E+00    2.95834E-04    5.77587E-02    5.19392E-02    2.87392E-02   -1.84730E-02    6.24451E-03    5.04957E-03
  8.56698E+00    2.95595E-04    5.77411E-02    5.19278E-02    2.85794E-02   -1.83190E-02    6.24069E-03    5.04736E-03
  8.57517E+00    2.95238E-04    5.77225E-02    5.19128E-02    2.84179E-02   -1.81733E-02    6.23669E-03    5.04442E-03
  8.58335E+00    2.94999E-04    5.77029E-02    5.18863E-02    2.82513E-02   -1.80315E-02    6.23246E-03    5.03929E-03
  8.59153E+00    2.94761E-04    5.76803E-02    5.18811E-02    2.80787E-02   -1.78912E-02    6.22756E-03    5.03828E-03
  8.59971E+00    2.94523E-04    5.76540E-02    5.18546E-02    2.79024E-02   -1.77537E-02    6.22189E-03    5.03313E-03
  8.60790E+00    2.94404E-04    5.76271E-02    5.18449E-02    2.77278E-02   -1.76189E-02    6.21609E-03    5.03125E-03
  8.61608E+00    2.94165E-04    5.76039E-02    5.18223E-02    2.75569E-02   -1.74830E-02    6.21108E-03    5.02685E-03
  8.62426E+00    2.94046E-04    5.75858E-02    5.17916E-02    2.73872E-02   -1.73414E-02    6.20717E-03    5.02090E-03
  8.63244E+00    2.93927E-04    5.75704E-02    5.17877E-02    2.72117E-02   -1.71932E-02    6.20386E-03    5.02015E-03
  8.64063E+00    2.93927E-04    5.75528E-02    5.17791E-02    2.70249E-02   -1.70424E-02    6.20007E-03    5.01848E-03
  8.64881E+00    2.93927E-04    5.75291E-02    5.17720E-02    2.68265E-02   -1.68926E-02    6.19496E-03    5.01711E-03
  8.65699E+00    2.93927E-04    5.75014E-02    5.17641E-02    2.66250E-02   -1.67442E-02    6.18899E-03    5.01558E-03
  8.66517E+00    2.93927E-04    5.74762E-02    5.17564E-02    2.64278E-02   -1.65953E-02    6.18359E-03    5.01408E-03
  8.67336E+00    2.94046E-04    5.74566E-02    5.17410E-02    2.62366E-02   -1.64444E-02    6.17937E-03    5.01110E-03
  8.68154E+00    2.94046E-04    5.74403E-02    5.17394E-02    2.60489E-02   -1.62929E-02    6.17585E-03    5.01080E-03
  8.68972E+00    2.94046E-04    5.74241E-02    5.17395E-02    2.58628E-02   -1.61440E-02    6.17237E-03    5.01081E-03
  8.69790E+00    2.94046E-04    5.74057E-02    5.17384E-02    2.56770E-02   -1.59989E-02    6.16842E-03    5.01059E-03
  8.70609E+00    2.93927E-04    5.73845E-02    5.17455E-02    2.54927E-02   -1.58567E-02    6.16386E-03    5.01198E-03
  8.71427E+00    2.93927E-04    5.73619E-02    5.17398E-02    2.53110E-02   -1.57177E-02    6.15900E-03    5.01087E-03
  8.72245E+00    2.93689E-04    5.73384E-02    5.17301E-02    2.51329E-02   -1.55810E-02    6.15396E-03    5.00898E-03
  8.73063E+00    2.93450E-04    5.73144E-02    5.17173E-02    2.49597E-02   -1.54434E-02    6.14882E-03    5.00651E-03
  8.73881E+00    2.93212E-04    5.72912E-02    5.17041E-02    2.47933E-02   -1.53019E-02    6.14383E-03    5.00396E-03
  8.74700E+00    2.92974E-04    5.72695E-02    5.16913E-02    2.46341E-02   -1.51563E-02    6.13919E-03    5.00148E-03
  8.75518E+00    2.92735E-04    5.72488E-02    5.16797E-02    2.44817E-02   -1.50052E-02    6.13475E-03    4.99924E-03
  8.76336E+00    2.92497E-04    5.72278E-02    5.16717E-02    2.43356E-02   -1.48481E-02    6.13024E-03    4.99769E-03
  8.77154E+00    2.92258E-04    5.72080E-02    5.16679E-02    2.41975E-02   -1.46878E-02    6.12601E-03    4.99695E-03
  8.77973E+00    2.92020E-04    5.71917E-02    5.16658E-02    2.40667E-02   -1.45286E-02    6.12252E-03    4.99655E-03
  8.78791E+00    2.91782E-04    5.71763E-02    5.16641E-02    2.39401E-02   -1.43725E-02    6.11921E-03    4.99622E-03
  8.79609E+00    2.91543E-04    5.71596E-02    5.16622E-02    2.38186E-02   -1.42211E-02    6.11564E-03    4.99584E-03
  8.80427E+00    2.91305E-04    5.71454E-02    5.16574E-02    2.37065E-02   -1.40747E-02    6.11260E-03    4.99492E-03
  8.81246E+00    2.91067E-04    5.71373E-02    5.16511E-02    2.36042E-02   -1.39288E-02    6.11087E-03    4.99371E-03
  8.82064E+00    2.90828E-04    5.71328E-02    5.16476E-02    2.35071E-02   -1.37804E-02    6.10990E-03    4.99303E-03
  8.82882E+00    2.90590E-04    5.71280E-02    5.16463E-02    2.34121E-02   -1.36323E-02    6.10888E-03    4.99278E-03
  8.83700E+00    2.90471E-04    5.71224E-02    5.16434E-02    2.33202E-02   -1.34857E-02    6.10768E-03    4.99221E-03
  8.84519E+00    2.90233E-04    5.71184E-02    5.16295E-02    2.32354E-02   -1.33364E-02    6.10682E-03    4.98953E-03
  8.85337E+00    2.90113E-04    5.71195E-02    5.16399E-02    2.31597E-02   -1.31820E-02    6.10706E-03    4.99154E-03
  8.86155E+00    2.89875E-04    5.71270E-02    5.16446E-02    2.30901E-02   -1.30258E-02    6.10866E-03    4.99245E-03
  8.86973E+00    2.89637E-04    5.71356E-02    5.16505E-02    2.30178E-02   -1.28720E-02    6.11051E-03    4.99359E-03
  8.87792E+00    2.89398E-04    5.71427E-02    5.16542E-02    2.29409E-02   -1.27225E-02    6.11202E-03    4.99430E-03
  8.88610E+00    2.89160E-04    5.71519E-02    5.16554E-02    2.28616E-02   -1.25762E-02    6.11400E-03    4.99454E-03
  8.89428E+00    2.88922E-04    5.71640E-02    5.16549E-02    2.27782E-02   -1.24333E-02    6.11657E-03    4.99443E-03
  8.90246E+00    2.88683E-04    5.71744E-02    5.16507E-02    2.26877E-02   -1.22934E-02    6.11881E-03    4.99363E-03
  8.91065E+00    2.88445E-04    5.71805E-02    5.16426E-02    2.25910E-02   -1.21536E-02    6.12012E-03    4.99205E-03
  8.91883E+00    2.88207E-04    5.71841E-02    5.16336E-02    2.24918E-02   -1.20101E-02    6.12089E-03    4.99031E-03
  8.92701E+00    2.88087E-04    5.71859E-02    5.16257E-02    2.23915E-02   -1.18621E-02    6.12126E-03    4.98878E-03
  8.93519E+00    2.87968E-04    5.71857E-02    5.16184E-02    2.22919E-02   -1.17095E-02    6.12122E-03    4.98739E-03
  8.94337E+00    2.87730E-04    5.71851E-02    5.16132E-02    2.21957E-02   -1.15523E-02    6.12111E-03    4.98638E-03
  8.95156E+00    2.87491E-04    5.71870E-02    5.16116E-02    2.21058E-02   -1.13912E-02    6.12151E-03    4.98606E-03
  8.95974E+00    2.87372E-04    5.71927E-02    5.16011E-02    2.20229E-02   -1.12295E-02    6.12272E-03    4.98403E-03
  8.96792E+00    2.87253E-04    5.72012E-02    5.16097E-02    2.19447E-02   -1.10686E-02    6.12454E-03    4.98570E-03
  8.97610E+00    2.87015E-04    5.72134E-02    5.16070E-02    2.18702E-02   -1.09072E-02    6.12715E-03    4.98518E-03
  8.98429E+00    2.86776E-04    5.72301E-02    5.16049E-02    2.17955E-02   -1.07433E-02    6.13073E-03    4.98477E-03
  8.99247E+00    2.86538E-04    5.72475E-02    5.16052E-02    2.17128E-02   -1.05763E-02    6.13446E-03    4.98483E-03
  9.00065E+00    2.86300E-04    5.72585E-02    5.16085E-02    2.16176E-02   -1.04078E-02    6.13683E-03    4.98546E-03
  9.00883E+00    2.85823E-04    5.72613E-02    5.16130E-02    2.15149E-02   -1.02406E-02    6.13741E-03    4.98634E-03
  9.01702E+00    2.85585E-04    5.72613E-02    5.16173E-02    2.14142E-02   -1.00756E-02    6.13743E-03    4.98718E-03
  9.02520E+00    2.85108E-04    5.72642E-02    5.16217E-02    2.13191E-02   -9.91197E-03    6.13805E-03    4.98803E-03
  9.03338E+00    2.84631E-04    5.72705E-02    5.16284E-02    2.12285E-02   -9.74763E-03    6.13939E-03    4.98931E-03
  9.04156E+00    2.84155E-04    5.72802E-02    5.16389E-02    2.11411E-02   -9.58308E-03    6.14148E-03    4.99135E-03
  9.04975E+00    2.83678E-04    5.72940E-02    5.16521E-02    2.10538E-02   -9.42122E-03    6.14443E-03    4.99390E-03
  9.05793E+00    2.83201E-04    5.73091E-02    5.16658E-02    2.09613E-02   -9.26445E-03    6.14768E-03    4.99655E-03
  9.06611E+00    2.82724E-04    5.73209E-02    5.16789E-02    2.08603E-02   -9.11377E-03    6.15020E-03    4.99908E-03
  9.07429E+00    2.82248E-04    5.73273E-02    5.16913E-02    2.07536E-02   -8.96886E-03    6.15158E-03    5.00147E-03
  9.08248E+00    2.82009E-04    5.73316E-02    5.17037E-02    2.06484E-02   -8.82901E-03    6.15249E-03    5.00388E-03
  9.09066E+00    2.81652E-04    5.73386E-02    5.17064E-02    2.05488E-02   -8.69474E-03    6.15401E-03    5.00440E-03
  9.09884E+00    2.81414E-04    5.73496E-02    5.17289E-02    2.04523E-02   -8.56720E-03    6.15637E-03    5.00876E-03
  9.10702E+00    2.81294E-04    5.73602E-02    5.17388E-02    2.03523E-02   -8.44723E-03    6.15863E-03    5.01067E-03
  9.11521E+00    2.81056E-04    5.73661E-02    5.17451E-02    2.02462E-02   -8.33495E-03    6.15990E-03    5.01190E-03
  9.12339E+00    2.80818E-04    5.73662E-02    5.17474E-02    2.01352E-02   -8.23001E-03    6.15994E-03    5.01234E-03
  9.13157E+00    2.80698E-04    5.73617E-02    5.17348E-02    2.00243E-02   -8.13104E-03    6.15895E-03    5.00990E-03
  9.13975E+00    2.80579E-04    5.73558E-02    5.17388E-02    1.99199E-02   -8.03443E-03    6.15769E-03    5.01067E-03
  9.14793E+00    2.80341E-04    5.73534E-02    5.17314E-02    1.98270E-02   -7.93558E-03    6.15719E-03    5.00925E-03
  9.15612E+00    2.79983E-04    5.73569E-02    5.17261E-02    1.97443E-02   -7.83278E-03    6.15793E-03    5.00821E-03
  9.16430E+00    2.79626E-04    5.73645E-02    5.17228E-02    1.96666E-02   -7.72858E-03    6.15956E-03    5.00758E-03
  9.17248E+00    2.79268E-04    5.73721E-02    5.17094E-02    1.95872E-02   -7.62663E-03    6.16120E-03    5.00498E-03
  9.18067E+00    2.78911E-04    5.73758E-02    5.17146E-02    1.95026E-02   -7.52842E-03    6.16200E-03    5.00599E-03
  9.18885E+00    2.78434E-04    5.73750E-02    5.17080E-02    1.94145E-02   -7.43268E-03    6.16182E-03    5.00472E-03
  9.19703E+00    2.77957E-04    5.73712E-02    5.17015E-02    1.93264E-02   -7.33675E-03    6.16100E-03    5.00346E-03
  9.20521E+00    2.77481E-04    5.73658E-02    5.16974E-02    1.92408E-02   -7.23798E-03    6.15984E-03    5.00267E-03
  9.21339E+00    2.77004E-04    5.73594E-02    5.16978E-02    1.91583E-02   -7.13618E-03    6.15848E-03    5.00273E-03
  9.22158E+00    2.76527E-04    5.73529E-02    5.17021E-02    1.90790E-02   -7.03467E-03    6.15708E-03    5.00358E-03
  9.22976E+00    2.76051E-04    5.73476E-02    5.17078E-02    1.90027E-02   -6.93705E-03    6.15594E-03    5.00467E-03
  9.23794E+00    2.75812E-04    5.73444E-02    5.17122E-02    1.89285E-02   -6.84496E-03    6.15525E-03    5.00552E-03
  9.24612E+00    2.75455E-04    5.73422E-02    5.17054E-02    1.88531E-02   -6.75722E-03    6.15478E-03    5.00421E-03
  9.25431E+00    2.75216E-04    5.73389E-02    5.17209E-02    1.87741E-02   -6.67175E-03    6.15407E-03    5.00720E-03
  9.26249E+00    2.75097E-04    5.73341E-02    5.17286E-02    1.86912E-02   -6.58934E-03    6.15304E-03    5.00869E-03
  9.27067E+00    2.74859E-04    5.73289E-02    5.17359E-02    1.86044E-02   -6.51279E-03    6.15193E-03    5.01011E-03
  9.27885E+00    2.74620E-04    5.73237E-02    5.17402E-02    1.85137E-02   -6.44308E-03    6.15081E-03    5.01094E-03
  9.28704E+00    2.74501E-04    5.73182E-02    5.17316E-02    1.84194E-02   -6.37852E-03    6.14962E-03    5.00928E-03
  9.29522E+00    2.74382E-04    5.73120E-02    5.17429E-02    1.83219E-02   -6.31696E-03    6.14830E-03    5.01147E-03
  9.30340E+00    2.74144E-04    5.73045E-02    5.17439E-02    1.82206E-02   -6.25889E-03    6.14669E-03    5.01167E-03
  9.31158E+00    2.73905E-04    5.72944E-02    5.17427E-02    1.81166E-02   -6.20591E-03    6.14451E-03    5.01142E-03
